data;plano contas id;cliente;uf;valor recebido
22/02/2018;11;Cliente 319;SP;R$ 670,61
22/02/2018;11;Cliente 319;SP;R$ 731,50
01/03/2018;11;Cliente 319;SP;R$ 632,19
01/03/2018;11;Cliente 319;SP;R$ 824,70
01/03/2018;11;Cliente 319;SP;R$ 964,02
07/03/2018;11;Cliente 319;SP;R$ 1.092,56
07/03/2018;11;Cliente 319;SP;R$ 947,91
07/03/2018;11;Cliente 319;SP;R$ 890,80
08/03/2018;11;Cliente 319;SP;R$ 579,29
08/03/2018;11;Cliente 319;SP;R$ 1.199,77
08/03/2018;11;Cliente 319;SP;R$ 785,61
08/03/2018;11;Cliente 319;SP;R$ 786,40
08/03/2018;11;Cliente 319;SP;R$ 500,05
08/03/2018;11;Cliente 319;SP;R$ 503,11
12/03/2018;11;Cliente 319;SP;R$ 272,39
12/03/2018;11;Cliente 319;SP;R$ 424,37
12/03/2018;11;Cliente 319;SP;R$ 344,58
12/03/2018;11;Cliente 319;SP;R$ 853,80
12/03/2018;11;Cliente 319;SP;R$ 2.158,04
12/03/2018;11;Cliente 319;SP;R$ 2.028,33
13/03/2018;11;Cliente 319;SP;R$ 1.444,32
13/03/2018;11;Cliente 319;SP;R$ 1.422,16
13/03/2018;11;Cliente 319;SP;R$ 1.920,22
14/03/2018;11;Cliente 319;SP;R$ 1.265,04
14/03/2018;11;Cliente 319;SP;R$ 1.244,30
14/03/2018;11;Cliente 319;SP;R$ 2.198,75
15/03/2018;11;Cliente 319;SP;R$ 621,05
15/03/2018;11;Cliente 319;SP;R$ 511,64
15/03/2018;11;Cliente 319;SP;R$ 413,44
16/03/2018;11;Cliente 319;SP;R$ 412,08
16/03/2018;11;Cliente 319;SP;R$ 884,85
16/03/2018;11;Cliente 319;SP;R$ 622,87
21/03/2018;11;Cliente 319;SP;R$ 504,60
28/03/2018;11;Cliente 319;SP;R$ 1.207,56
02/04/2018;11;Cliente 319;SP;R$ 575,41
05/04/2018;11;Cliente 319;SP;R$ 291,37
05/04/2018;11;Cliente 319;SP;R$ 576,11
06/04/2018;11;Cliente 319;SP;R$ 424,07
06/04/2018;11;Cliente 319;SP;R$ 786,04
06/04/2018;11;Cliente 319;SP;R$ 597,28
09/04/2018;11;Cliente 319;SP;R$ 613,03
09/04/2018;11;Cliente 319;SP;R$ 407,62
10/04/2018;11;Cliente 319;SP;R$ 1.241,28
10/04/2018;11;Cliente 319;SP;R$ 1.160,27
10/04/2018;11;Cliente 319;SP;R$ 1.410,85
11/04/2018;11;Cliente 319;SP;R$ 889,66
11/04/2018;11;Cliente 319;SP;R$ 934,10
12/04/2018;11;Cliente 319;SP;R$ 301,90
17/04/2018;11;Cliente 319;SP;R$ 721,62
17/04/2018;11;Cliente 319;SP;R$ 486,59
18/04/2018;11;Cliente 319;SP;R$ 571,21
26/04/2018;11;Cliente 319;SP;R$ 646,37
26/04/2018;11;Cliente 319;SP;R$ 775,34
26/04/2018;11;Cliente 319;SP;R$ 777,03
30/04/2018;11;Cliente 319;SP;R$ 841,78
30/04/2018;11;Cliente 319;SP;R$ 1.195,98
30/04/2018;11;Cliente 319;SP;R$ 531,33
03/05/2018;11;Cliente 319;SP;R$ 282,47
04/05/2018;11;Cliente 319;SP;R$ 474,05
04/05/2018;11;Cliente 319;SP;R$ 554,63
04/05/2018;11;Cliente 319;SP;R$ 536,65
07/05/2018;11;Cliente 319;SP;R$ 278,63
07/05/2018;11;Cliente 319;SP;R$ 791,45
09/05/2018;11;Cliente 319;SP;R$ 364,16
10/05/2018;11;Cliente 319;SP;R$ 383,71
10/05/2018;11;Cliente 319;SP;R$ 944,71
10/05/2018;11;Cliente 319;SP;R$ 558,93
10/05/2018;11;Cliente 319;SP;R$ 316,13
10/05/2018;11;Cliente 319;SP;R$ 779,15
11/05/2018;11;Cliente 319;SP;R$ 1.024,25
11/05/2018;11;Cliente 319;SP;R$ 846,85
11/05/2018;11;Cliente 319;SP;R$ 852,53
11/05/2018;11;Cliente 319;SP;R$ 710,16
11/05/2018;11;Cliente 319;SP;R$ 1.353,12
11/05/2018;11;Cliente 319;SP;R$ 1.188,19
16/05/2018;11;Cliente 319;SP;R$ 871,89
16/05/2018;11;Cliente 319;SP;R$ 776,86
17/05/2018;11;Cliente 319;SP;R$ 167,96
18/05/2018;11;Cliente 319;SP;R$ 647,90
21/05/2018;11;Cliente 319;SP;R$ 906,83
21/05/2018;11;Cliente 319;SP;R$ 756,13
21/05/2018;11;Cliente 319;SP;R$ 393,75
21/05/2018;11;Cliente 319;SP;R$ 616,86
23/05/2018;11;Cliente 319;SP;R$ 711,51
24/05/2018;11;Cliente 319;SP;R$ 658,14
24/05/2018;11;Cliente 319;SP;R$ 837,97
24/05/2018;11;Cliente 319;SP;R$ 937,23
25/05/2018;11;Cliente 319;SP;R$ 936,03
25/05/2018;11;Cliente 319;SP;R$ 1.161,89
25/05/2018;11;Cliente 319;SP;R$ 914,70
25/05/2018;11;Cliente 319;SP;R$ 1.012,59
04/06/2018;11;Cliente 319;SP;R$ 150,64
05/06/2018;11;Cliente 319;SP;R$ 195,06
12/06/2018;11;Cliente 319;SP;R$ 601,90
12/06/2018;11;Cliente 319;SP;R$ 804,73
26/06/2018;11;Cliente 319;SP;R$ 341,42
26/06/2018;11;Cliente 319;SP;R$ 452,90
10/07/2018;11;Cliente 319;SP;R$ 341,99
10/07/2018;11;Cliente 319;SP;R$ 393,35
13/07/2018;11;Cliente 319;SP;R$ 410,46
16/07/2018;11;Cliente 319;SP;R$ 581,41
16/07/2018;11;Cliente 319;SP;R$ 362,99
18/07/2018;11;Cliente 319;SP;R$ 655,02
20/07/2018;11;Cliente 319;SP;R$ 491,82
20/07/2018;11;Cliente 319;SP;R$ 461,10
24/07/2018;11;Cliente 319;SP;R$ 942,88
24/07/2018;11;Cliente 319;SP;R$ 892,02
01/08/2018;11;Cliente 319;SP;R$ 769,17
01/08/2018;11;Cliente 319;SP;R$ 788,59
01/08/2018;11;Cliente 319;SP;R$ 350,68
07/08/2018;11;Cliente 319;SP;R$ 283,91
23/08/2018;11;Cliente 319;SP;R$ 372,80
24/08/2018;11;Cliente 319;SP;R$ 359,82
27/08/2018;11;Cliente 319;SP;R$ 447,71
11/09/2018;11;Cliente 319;SP;R$ 318,82
11/09/2018;11;Cliente 319;SP;R$ 343,35
17/09/2018;11;Cliente 319;SP;R$ 752,64
24/09/2018;11;Cliente 319;SP;R$ 250,51
24/09/2018;11;Cliente 319;SP;R$ 440,16
01/10/2018;11;Cliente 319;SP;R$ 1.237,48
10/10/2018;11;Cliente 319;SP;R$ 562,98
05/11/2018;11;Cliente 319;SP;R$ 2.084,86
06/11/2018;11;Cliente 319;SP;R$ 1.131,75
06/11/2018;11;Cliente 319;SP;R$ 528,51
06/11/2018;11;Cliente 319;SP;R$ 814,08
06/11/2018;11;Cliente 319;SP;R$ 600,32
13/11/2018;11;Cliente 319;SP;R$ 777,59
19/11/2018;11;Cliente 319;SP;R$ 1.258,54
04/01/2017;11;Cliente 9;SP;R$ 8.261,55
04/01/2017;11;Cliente 9;SP;R$ 148,20
04/01/2017;11;Cliente 9;SP;R$ 78.678,58
17/01/2017;11;Cliente 9;SP;R$ 1.567,66
17/01/2017;11;Cliente 9;SP;R$ 2.324,97
17/01/2017;11;Cliente 9;SP;R$ 659,13
08/02/2017;11;Cliente 9;SP;R$ 1.327,24
08/02/2017;11;Cliente 9;SP;R$ 7.204,92
08/02/2017;11;Cliente 9;SP;R$ 86.220,15
08/02/2017;11;Cliente 9;SP;R$ 2.819,27
01/03/2017;11;Cliente 9;SP;R$ 8.604,91
01/03/2017;11;Cliente 9;SP;R$ 10.097,61
01/03/2017;11;Cliente 9;SP;R$ 4.081,80
01/03/2017;11;Cliente 9;SP;R$ 1.781,80
01/03/2017;11;Cliente 9;SP;R$ 371.762,91
02/03/2017;11;Cliente 9;SP;R$ 1.216,01
06/03/2017;11;Cliente 9;SP;R$ 343,80
06/03/2017;11;Cliente 9;SP;R$ 7.751,15
13/03/2017;11;Cliente 9;SP;R$ 134,15
13/03/2017;11;Cliente 9;SP;R$ 1.207,55
14/03/2017;11;Cliente 9;SP;R$ 2.545,64
14/03/2017;11;Cliente 9;SP;R$ 12.479,33
14/03/2017;11;Cliente 9;SP;R$ 260.858,83
17/03/2017;11;Cliente 9;SP;R$ 4.470,82
17/03/2017;11;Cliente 9;SP;R$ 1.762,89
17/03/2017;11;Cliente 9;SP;R$ 1.674,49
17/03/2017;11;Cliente 9;SP;R$ 894,53
03/04/2017;11;Cliente 9;SP;R$ 343,60
03/04/2017;11;Cliente 9;SP;R$ 6.869,10
03/04/2017;11;Cliente 9;SP;R$ 401,24
03/04/2017;11;Cliente 9;SP;R$ 2.039,92
11/04/2017;11;Cliente 9;SP;R$ 15.753,03
11/04/2017;11;Cliente 9;SP;R$ 40.486,23
13/04/2017;11;Cliente 9;SP;R$ 1.847,05
17/04/2017;11;Cliente 9;SP;R$ 1.970,23
15/05/2017;11;Cliente 9;SP;R$ 2.120,71
15/05/2017;11;Cliente 9;SP;R$ 1.652,32
15/05/2017;11;Cliente 9;SP;R$ 19.946,06
19/05/2017;11;Cliente 9;SP;R$ 199,49
19/05/2017;11;Cliente 9;SP;R$ 6.541,26
19/05/2017;11;Cliente 9;SP;R$ 1.615,84
19/05/2017;11;Cliente 9;SP;R$ 49.212,96
01/06/2017;11;Cliente 9;SP;R$ 13.756,91
01/06/2017;11;Cliente 9;SP;R$ 903,70
01/06/2017;11;Cliente 9;SP;R$ 54.912,50
02/06/2017;11;Cliente 9;SP;R$ 1.349,86
02/06/2017;11;Cliente 9;SP;R$ 2.197,13
02/06/2017;11;Cliente 9;SP;R$ 13.662,51
02/06/2017;11;Cliente 9;SP;R$ 4.103,88
02/06/2017;11;Cliente 9;SP;R$ 716,72
05/06/2017;11;Cliente 9;SP;R$ 5.738,54
16/06/2017;11;Cliente 9;SP;R$ 749,06
03/07/2017;11;Cliente 9;SP;R$ 1.003,21
03/07/2017;11;Cliente 9;SP;R$ 80,06
03/07/2017;11;Cliente 9;SP;R$ 4.436,45
03/07/2017;11;Cliente 9;SP;R$ 69.112,48
03/07/2017;11;Cliente 9;SP;R$ 374,30
03/07/2017;11;Cliente 9;SP;R$ 777,29
03/07/2017;11;Cliente 9;SP;R$ 5.036,73
10/07/2017;11;Cliente 9;SP;R$ 1.373,48
10/07/2017;11;Cliente 9;SP;R$ 19.652,05
10/07/2017;11;Cliente 9;SP;R$ 891,73
17/07/2017;11;Cliente 9;SP;R$ 2.759,69
17/07/2017;11;Cliente 9;SP;R$ 998,18
17/07/2017;11;Cliente 9;SP;R$ 1.126,11
19/07/2017;11;Cliente 9;SP;R$ 2.167,15
20/07/2017;11;Cliente 9;SP;R$ 464,73
20/07/2017;11;Cliente 9;SP;R$ 317,80
01/08/2017;11;Cliente 9;SP;R$ 69.243,69
01/08/2017;11;Cliente 9;SP;R$ 2.878,51
01/08/2017;11;Cliente 9;SP;R$ 1.541,63
01/08/2017;11;Cliente 9;SP;R$ 27.148,15
04/08/2017;11;Cliente 9;SP;R$ 64.626,75
07/08/2017;11;Cliente 9;SP;R$ 78.660,07
14/08/2017;11;Cliente 9;SP;R$ 1.161,62
14/08/2017;11;Cliente 9;SP;R$ 1.054,95
17/08/2017;11;Cliente 9;SP;R$ 151.163,55
17/08/2017;11;Cliente 9;SP;R$ 26.310,19
17/08/2017;11;Cliente 9;SP;R$ 3.941,88
17/08/2017;11;Cliente 9;SP;R$ 502,37
21/08/2017;11;Cliente 9;SP;R$ 1.675,27
01/09/2017;11;Cliente 9;SP;R$ 1.353,50
01/09/2017;11;Cliente 9;SP;R$ 1.309,20
01/09/2017;11;Cliente 9;SP;R$ 537,24
01/09/2017;11;Cliente 9;SP;R$ 75,09
01/09/2017;11;Cliente 9;SP;R$ 447,90
01/09/2017;11;Cliente 9;SP;R$ 2.502,94
01/09/2017;11;Cliente 9;SP;R$ 783,53
01/09/2017;11;Cliente 9;SP;R$ 1.829,08
01/09/2017;11;Cliente 9;SP;R$ 67.814,18
01/09/2017;11;Cliente 9;SP;R$ 4.365,35
06/09/2017;11;Cliente 9;SP;R$ 135.187,63
06/09/2017;11;Cliente 9;SP;R$ 127.863,27
13/09/2017;11;Cliente 9;SP;R$ 4.581,09
13/09/2017;11;Cliente 9;SP;R$ 16.907,59
13/09/2017;11;Cliente 9;SP;R$ 1.584,84
13/09/2017;11;Cliente 9;SP;R$ 711,09
19/09/2017;11;Cliente 9;SP;R$ 72.508,14
19/09/2017;11;Cliente 9;SP;R$ 29.982,30
19/09/2017;11;Cliente 9;SP;R$ 37.063,05
19/09/2017;11;Cliente 9;SP;R$ 948,35
19/09/2017;11;Cliente 9;SP;R$ 10.483,12
19/09/2017;11;Cliente 9;SP;R$ 1.195,03
19/09/2017;11;Cliente 9;SP;R$ 25.578,77
03/10/2017;11;Cliente 9;SP;R$ 26.949,22
03/10/2017;11;Cliente 9;SP;R$ 3.104,73
03/10/2017;11;Cliente 9;SP;R$ 1.487,52
03/10/2017;11;Cliente 9;SP;R$ 14.597,10
03/10/2017;11;Cliente 9;SP;R$ 11.321,89
04/10/2017;11;Cliente 9;SP;R$ 10.534,66
04/10/2017;11;Cliente 9;SP;R$ 241,98
18/10/2017;11;Cliente 9;SP;R$ 260.191,02
19/10/2017;11;Cliente 9;SP;R$ 694,04
19/10/2017;11;Cliente 9;SP;R$ 1.370,95
19/10/2017;11;Cliente 9;SP;R$ 1.413,20
19/10/2017;11;Cliente 9;SP;R$ 844,02
19/10/2017;11;Cliente 9;SP;R$ 7.132,30
19/10/2017;11;Cliente 9;SP;R$ 391,37
19/10/2017;11;Cliente 9;SP;R$ 861,72
19/10/2017;11;Cliente 9;SP;R$ 1.158,66
01/11/2017;11;Cliente 9;SP;R$ 330.892,49
01/11/2017;11;Cliente 9;SP;R$ 3.255,44
01/11/2017;11;Cliente 9;SP;R$ 2.333,39
01/11/2017;11;Cliente 9;SP;R$ 2.976,61
01/11/2017;11;Cliente 9;SP;R$ 3.626,65
01/11/2017;11;Cliente 9;SP;R$ 427,76
01/11/2017;11;Cliente 9;SP;R$ 1.064,41
01/11/2017;11;Cliente 9;SP;R$ 5.871,75
01/11/2017;11;Cliente 9;SP;R$ 10.790,33
01/11/2017;11;Cliente 9;SP;R$ 68.471,66
06/11/2017;11;Cliente 9;SP;R$ 10.640,76
13/11/2017;11;Cliente 9;SP;R$ 6.380,83
13/11/2017;11;Cliente 9;SP;R$ 15.337,90
13/11/2017;11;Cliente 9;SP;R$ 133.336,37
14/11/2017;11;Cliente 9;SP;R$ 1.147,96
14/11/2017;11;Cliente 9;SP;R$ 61.217,86
14/11/2017;11;Cliente 9;SP;R$ 107.006,94
14/11/2017;11;Cliente 9;SP;R$ 2.990,37
14/11/2017;11;Cliente 9;SP;R$ 1.995,26
16/11/2017;11;Cliente 9;SP;R$ 2.187,92
01/12/2017;11;Cliente 9;SP;R$ 173.876,17
01/12/2017;11;Cliente 9;SP;R$ 30.361,65
01/12/2017;11;Cliente 9;SP;R$ 826,03
01/12/2017;11;Cliente 9;SP;R$ 439,08
01/12/2017;11;Cliente 9;SP;R$ 690,84
01/12/2017;11;Cliente 9;SP;R$ 2.580,58
15/12/2017;11;Cliente 9;SP;R$ 37.511,78
18/12/2017;11;Cliente 9;SP;R$ 495,54
18/12/2017;11;Cliente 9;SP;R$ 17.192,09
19/12/2017;11;Cliente 9;SP;R$ 1.557,82
19/12/2017;11;Cliente 9;SP;R$ 2.584,32
19/12/2017;11;Cliente 9;SP;R$ 24.028,40
19/12/2017;11;Cliente 9;SP;R$ 852,43
19/12/2017;11;Cliente 9;SP;R$ 1.272,20
19/12/2017;11;Cliente 9;SP;R$ 236.598,26
19/12/2017;11;Cliente 9;SP;R$ 10.070,58
19/12/2017;11;Cliente 9;SP;R$ 20.645,94
19/12/2017;11;Cliente 9;SP;R$ 996,36
19/12/2017;11;Cliente 9;SP;R$ 2.584,05
19/12/2017;11;Cliente 9;SP;R$ 24.679,48
20/12/2017;11;Cliente 9;SP;R$ 10.200,71
20/12/2017;11;Cliente 9;SP;R$ 39.719,23
21/12/2017;11;Cliente 9;SP;R$ 3.713,79
21/12/2017;11;Cliente 9;SP;R$ 8.103,78
21/12/2017;11;Cliente 9;SP;R$ 9.429,35
24/01/2018;11;Cliente 9;SP;R$ 1.647,73
24/01/2018;11;Cliente 9;SP;R$ 4.368,26
24/01/2018;11;Cliente 9;SP;R$ 1.461,06
09/02/2018;11;Cliente 9;SP;R$ 1.721,47
09/02/2018;11;Cliente 9;SP;R$ 37.783,49
09/02/2018;11;Cliente 9;SP;R$ 28.661,55
20/02/2018;11;Cliente 9;SP;R$ 479.050,11
20/02/2018;11;Cliente 9;SP;R$ 252.177,28
06/03/2018;11;Cliente 9;SP;R$ 4.628,74
16/03/2018;11;Cliente 9;SP;R$ 15.874,34
20/03/2018;11;Cliente 9;SP;R$ 125.593,58
20/03/2018;11;Cliente 9;SP;R$ 5.766,20
22/03/2018;11;Cliente 9;SP;R$ 1.514,15
22/03/2018;11;Cliente 9;SP;R$ 34.394,33
22/03/2018;11;Cliente 9;SP;R$ 4.542,76
23/03/2018;11;Cliente 9;SP;R$ 3.225,87
02/04/2018;11;Cliente 9;SP;R$ 7.002,09
06/04/2018;11;Cliente 9;SP;R$ 122.417,08
09/04/2018;11;Cliente 9;SP;R$ 1.206,48
09/04/2018;11;Cliente 9;SP;R$ 430,72
09/04/2018;11;Cliente 9;SP;R$ 3.140,98
11/04/2018;11;Cliente 9;SP;R$ 1.155,14
16/04/2018;11;Cliente 9;SP;R$ 2.013,72
18/04/2018;11;Cliente 9;SP;R$ 7.144,87
18/04/2018;11;Cliente 9;SP;R$ 87.055,15
18/04/2018;11;Cliente 9;SP;R$ 40.367,88
11/05/2018;11;Cliente 9;SP;R$ 9.110,19
11/05/2018;11;Cliente 9;SP;R$ 1.204,71
11/05/2018;11;Cliente 9;SP;R$ 4.167,20
11/05/2018;11;Cliente 9;SP;R$ 3.818,57
11/05/2018;11;Cliente 9;SP;R$ 3.147,59
15/05/2018;11;Cliente 9;SP;R$ 768,09
15/05/2018;11;Cliente 9;SP;R$ 541,58
15/05/2018;11;Cliente 9;SP;R$ 3.568,96
16/05/2018;11;Cliente 9;SP;R$ 751,51
16/05/2018;11;Cliente 9;SP;R$ 3.153,84
22/05/2018;11;Cliente 9;SP;R$ 113.711,26
24/05/2018;11;Cliente 9;SP;R$ 3.081,87
24/05/2018;11;Cliente 9;SP;R$ 8.075,13
04/06/2018;11;Cliente 9;SP;R$ 12.365,68
04/06/2018;11;Cliente 9;SP;R$ 3.417,67
08/06/2018;11;Cliente 9;SP;R$ 1.096,46
08/06/2018;11;Cliente 9;SP;R$ 67.781,90
19/06/2018;11;Cliente 9;SP;R$ 555,80
25/06/2018;11;Cliente 9;SP;R$ 455,55
03/07/2018;11;Cliente 9;SP;R$ 1.574,90
06/07/2018;11;Cliente 9;SP;R$ 447,88
17/07/2018;11;Cliente 9;SP;R$ 1.896,42
17/07/2018;11;Cliente 9;SP;R$ 3.240,36
24/07/2018;11;Cliente 9;SP;R$ 1.260,84
24/07/2018;11;Cliente 9;SP;R$ 1.979,09
24/07/2018;11;Cliente 9;SP;R$ 912,53
24/07/2018;11;Cliente 9;SP;R$ 763,58
24/07/2018;11;Cliente 9;SP;R$ 2.262,53
24/07/2018;11;Cliente 9;SP;R$ 948,77
01/08/2018;11;Cliente 9;SP;R$ 360.891,77
01/08/2018;11;Cliente 9;SP;R$ 382.118,73
02/08/2018;11;Cliente 9;SP;R$ 17.138,28
03/08/2018;11;Cliente 9;SP;R$ 22.711,14
14/08/2018;11;Cliente 9;SP;R$ 1.952,37
14/08/2018;11;Cliente 9;SP;R$ 1.011,58
21/08/2018;11;Cliente 9;SP;R$ 2.489,34
21/08/2018;11;Cliente 9;SP;R$ 70.560,51
24/08/2018;11;Cliente 9;SP;R$ 11.525,34
03/09/2018;11;Cliente 9;SP;R$ 2.631,19
03/09/2018;11;Cliente 9;SP;R$ 663,00
11/09/2018;11;Cliente 9;SP;R$ 5.919,28
11/09/2018;11;Cliente 9;SP;R$ 264,71
19/09/2018;11;Cliente 9;SP;R$ 685,06
19/09/2018;11;Cliente 9;SP;R$ 14.338,78
15/10/2018;11;Cliente 9;SP;R$ 1.136,16
25/10/2018;11;Cliente 9;SP;R$ 26.818,86
26/10/2018;11;Cliente 9;SP;R$ 26.554,20
26/10/2018;11;Cliente 9;SP;R$ 2.931,40
26/10/2018;11;Cliente 9;SP;R$ 543,79
26/10/2018;11;Cliente 9;SP;R$ 4.113,69
26/10/2018;11;Cliente 9;SP;R$ 453,80
26/10/2018;11;Cliente 9;SP;R$ 4.679,10
26/10/2018;11;Cliente 9;SP;R$ 1.485,31
26/10/2018;11;Cliente 9;SP;R$ 1.097,09
31/10/2018;11;Cliente 9;SP;R$ 1.259,89
01/11/2018;11;Cliente 9;SP;R$ 389,85
01/11/2018;11;Cliente 9;SP;R$ 3.221,67
05/11/2018;11;Cliente 9;SP;R$ 1.343,55
09/11/2018;11;Cliente 9;SP;R$ 3.486,03
09/11/2018;11;Cliente 9;SP;R$ 3.018,34
12/11/2018;11;Cliente 9;SP;R$ 687,27
12/11/2018;11;Cliente 9;SP;R$ 632,79
12/11/2018;11;Cliente 9;SP;R$ 4.016,96
21/11/2018;11;Cliente 9;SP;R$ 2.899,71
11/12/2018;11;Cliente 9;SP;R$ 279,03
11/12/2018;11;Cliente 9;SP;R$ 5.522,70
11/12/2018;11;Cliente 9;SP;R$ 1.493,13
11/12/2018;11;Cliente 9;SP;R$ 95.114,05
14/12/2018;11;Cliente 9;SP;R$ 1.667,00
14/12/2018;11;Cliente 9;SP;R$ 1.399,93
19/12/2018;11;Cliente 9;SP;R$ 3.438,48
19/12/2018;11;Cliente 9;SP;R$ 2.232,62
30/01/2017;11;Cliente 198;SP;R$ 221,60
10/02/2017;11;Cliente 198;SP;R$ 660,87
22/02/2017;11;Cliente 198;SP;R$ 874,57
22/02/2017;11;Cliente 198;SP;R$ 1.051,29
22/02/2017;11;Cliente 198;SP;R$ 1.131,85
22/02/2017;11;Cliente 198;SP;R$ 211,20
14/03/2017;11;Cliente 198;SP;R$ 1.351,27
15/03/2017;11;Cliente 198;SP;R$ 1.278,39
18/04/2017;11;Cliente 198;SP;R$ 501,52
18/04/2017;11;Cliente 198;SP;R$ 564,05
08/05/2017;11;Cliente 198;SP;R$ 1.675,46
22/05/2017;11;Cliente 198;SP;R$ 931,26
22/05/2017;11;Cliente 198;SP;R$ 603,59
12/06/2017;11;Cliente 198;SP;R$ 621,63
12/06/2017;11;Cliente 198;SP;R$ 786,10
12/06/2017;11;Cliente 198;SP;R$ 757,24
12/06/2017;11;Cliente 198;SP;R$ 825,44
14/06/2017;11;Cliente 198;SP;R$ 1.857,38
14/06/2017;11;Cliente 198;SP;R$ 2.437,28
14/06/2017;11;Cliente 198;SP;R$ 1.333,02
21/06/2017;11;Cliente 198;SP;R$ 1.776,20
21/06/2017;11;Cliente 198;SP;R$ 2.064,44
21/06/2017;11;Cliente 198;SP;R$ 1.790,61
22/06/2017;11;Cliente 198;SP;R$ 1.076,71
22/06/2017;11;Cliente 198;SP;R$ 1.074,04
22/06/2017;11;Cliente 198;SP;R$ 974,81
27/06/2017;11;Cliente 198;SP;R$ 488,84
27/06/2017;11;Cliente 198;SP;R$ 451,74
27/06/2017;11;Cliente 198;SP;R$ 477,96
29/06/2017;11;Cliente 198;SP;R$ 1.363,96
07/07/2017;11;Cliente 198;SP;R$ 98,79
18/07/2017;11;Cliente 198;SP;R$ 651,17
18/07/2017;11;Cliente 198;SP;R$ 314,93
18/07/2017;11;Cliente 198;SP;R$ 430,81
18/07/2017;11;Cliente 198;SP;R$ 704,48
18/07/2017;11;Cliente 198;SP;R$ 530,34
18/07/2017;11;Cliente 198;SP;R$ 1.022,51
19/07/2017;11;Cliente 198;SP;R$ 855,85
25/07/2017;11;Cliente 198;SP;R$ 1.811,58
25/07/2017;11;Cliente 198;SP;R$ 715,55
25/07/2017;11;Cliente 198;SP;R$ 2.118,54
27/07/2017;11;Cliente 198;SP;R$ 659,37
27/07/2017;11;Cliente 198;SP;R$ 582,69
27/07/2017;11;Cliente 198;SP;R$ 762,46
28/07/2017;11;Cliente 198;SP;R$ 1.494,71
28/07/2017;11;Cliente 198;SP;R$ 1.281,81
28/07/2017;11;Cliente 198;SP;R$ 839,98
31/07/2017;11;Cliente 198;SP;R$ 650,12
31/07/2017;11;Cliente 198;SP;R$ 533,71
31/07/2017;11;Cliente 198;SP;R$ 971,11
03/08/2017;11;Cliente 198;SP;R$ 612,73
03/08/2017;11;Cliente 198;SP;R$ 279,12
03/08/2017;11;Cliente 198;SP;R$ 492,90
03/08/2017;11;Cliente 198;SP;R$ 1.048,96
03/08/2017;11;Cliente 198;SP;R$ 1.407,88
03/08/2017;11;Cliente 198;SP;R$ 2.590,44
04/08/2017;11;Cliente 198;SP;R$ 551,68
04/08/2017;11;Cliente 198;SP;R$ 506,64
04/08/2017;11;Cliente 198;SP;R$ 312,30
16/08/2017;11;Cliente 198;SP;R$ 5.297,67
16/08/2017;11;Cliente 198;SP;R$ 11.669,16
23/08/2017;11;Cliente 198;SP;R$ 1.375,70
23/08/2017;11;Cliente 198;SP;R$ 563,54
23/08/2017;11;Cliente 198;SP;R$ 860,55
31/08/2017;11;Cliente 198;SP;R$ 1.063,57
31/08/2017;11;Cliente 198;SP;R$ 1.166,64
31/08/2017;11;Cliente 198;SP;R$ 1.103,94
05/09/2017;11;Cliente 198;SP;R$ 812,51
05/09/2017;11;Cliente 198;SP;R$ 463,45
15/09/2017;11;Cliente 198;SP;R$ 505,67
15/09/2017;11;Cliente 198;SP;R$ 786,09
15/09/2017;11;Cliente 198;SP;R$ 310,15
15/09/2017;11;Cliente 198;SP;R$ 440,69
15/09/2017;11;Cliente 198;SP;R$ 625,81
15/09/2017;11;Cliente 198;SP;R$ 403,15
21/09/2017;11;Cliente 198;SP;R$ 964,34
21/09/2017;11;Cliente 198;SP;R$ 812,66
21/09/2017;11;Cliente 198;SP;R$ 1.298,96
09/10/2017;11;Cliente 198;SP;R$ 1.666,21
09/10/2017;11;Cliente 198;SP;R$ 926,80
09/10/2017;11;Cliente 198;SP;R$ 1.316,70
09/10/2017;11;Cliente 198;SP;R$ 1.010,52
09/10/2017;11;Cliente 198;SP;R$ 596,87
17/10/2017;11;Cliente 198;SP;R$ 224,71
18/10/2017;11;Cliente 198;SP;R$ 426,63
31/10/2017;11;Cliente 198;SP;R$ 870,67
31/10/2017;11;Cliente 198;SP;R$ 832,11
31/10/2017;11;Cliente 198;SP;R$ 740,57
31/10/2017;11;Cliente 198;SP;R$ 847,12
31/10/2017;11;Cliente 198;SP;R$ 734,85
31/10/2017;11;Cliente 198;SP;R$ 635,60
16/11/2017;11;Cliente 198;SP;R$ 1.111,28
16/11/2017;11;Cliente 198;SP;R$ 729,93
16/11/2017;11;Cliente 198;SP;R$ 961,46
16/11/2017;11;Cliente 198;SP;R$ 1.206,04
16/11/2017;11;Cliente 198;SP;R$ 461,83
16/11/2017;11;Cliente 198;SP;R$ 391,19
16/11/2017;11;Cliente 198;SP;R$ 561,86
22/11/2017;11;Cliente 198;SP;R$ 1.305,21
22/11/2017;11;Cliente 198;SP;R$ 1.923,54
22/11/2017;11;Cliente 198;SP;R$ 848,57
22/11/2017;11;Cliente 198;SP;R$ 1.977,96
22/11/2017;11;Cliente 198;SP;R$ 365,03
22/11/2017;11;Cliente 198;SP;R$ 298,67
22/11/2017;11;Cliente 198;SP;R$ 504,74
29/11/2017;11;Cliente 198;SP;R$ 140,24
